ID,SimNumber,RQAclass,PEclass,HVAclass,DTclass
74,Sim.18,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.18,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.18,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.18,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.18,not chaotic,chaotic,chaotic,not chaotic
79,Sim.18,not chaotic,not chaotic,not chaotic,not chaotic
80,Sim.18,not chaotic,not chaotic,not chaotic,not chaotic
81,Sim.18,chaotic,chaotic,not chaotic,not chaotic
82,Sim.18,chaotic,chaotic,not chaotic,not chaotic
83,Sim.18,chaotic,chaotic,not chaotic,not chaotic
84,Sim.18,chaotic,not chaotic,not chaotic,not chaotic
85,Sim.18,not chaotic,not chaotic,chaotic,not chaotic
86,Sim.18,not chaotic,not chaotic,not chaotic,not chaotic
87,Sim.18,not chaotic,chaotic,chaotic,not chaotic
88,Sim.18,not chaotic,not chaotic,chaotic,not chaotic
89,Sim.18,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.18,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.18,not chaotic,not chaotic,chaotic,not chaotic
92,Sim.18,not chaotic,not chaotic,not chaotic,not chaotic
93,Sim.18,not chaotic,not chaotic,chaotic,not chaotic
94,Sim.18,not chaotic,not chaotic,not chaotic,not chaotic
95,Sim.18,not chaotic,not chaotic,not chaotic,not chaotic
96,Sim.18,not chaotic,not chaotic,chaotic,not chaotic
1,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.19,chaotic,not chaotic,not chaotic,chaotic
4,Sim.19,chaotic,not chaotic,not chaotic,chaotic
5,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
7,Sim.19,chaotic,not chaotic,not chaotic,not chaotic
8,Sim.19,chaotic,not chaotic,not chaotic,chaotic
9,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.19,chaotic,not chaotic,not chaotic,chaotic
12,Sim.19,chaotic,not chaotic,not chaotic,chaotic
13,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
16,Sim.19,chaotic,not chaotic,not chaotic,chaotic
17,Sim.19,chaotic,chaotic,not chaotic,not chaotic
18,Sim.19,not chaotic,chaotic,not chaotic,chaotic
19,Sim.19,chaotic,chaotic,not chaotic,not chaotic
20,Sim.19,chaotic,chaotic,not chaotic,not chaotic
21,Sim.19,not chaotic,chaotic,not chaotic,chaotic
22,Sim.19,chaotic,chaotic,not chaotic,not chaotic
23,Sim.19,chaotic,chaotic,not chaotic,not chaotic
24,Sim.19,chaotic,chaotic,not chaotic,chaotic
25,Sim.19,chaotic,chaotic,not chaotic,not chaotic
26,Sim.19,chaotic,chaotic,not chaotic,not chaotic
27,Sim.19,not chaotic,chaotic,not chaotic,not chaotic
28,Sim.19,chaotic,chaotic,not chaotic,not chaotic
29,Sim.19,not chaotic,chaotic,not chaotic,not chaotic
30,Sim.19,chaotic,chaotic,not chaotic,not chaotic
31,Sim.19,not chaotic,chaotic,not chaotic,not chaotic
32,Sim.19,not chaotic,chaotic,not chaotic,not chaotic
33,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.19,chaotic,not chaotic,not chaotic,not chaotic
37,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.19,chaotic,not chaotic,not chaotic,not chaotic
39,Sim.19,chaotic,not chaotic,not chaotic,not chaotic
40,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
41,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
42,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
43,Sim.19,chaotic,not chaotic,not chaotic,not chaotic
44,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
45,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
46,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
47,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.19,chaotic,not chaotic,not chaotic,not chaotic
49,Sim.19,chaotic,chaotic,chaotic,chaotic
50,Sim.19,chaotic,chaotic,chaotic,chaotic
51,Sim.19,chaotic,chaotic,chaotic,chaotic
52,Sim.19,chaotic,chaotic,not chaotic,chaotic
53,Sim.19,chaotic,chaotic,chaotic,chaotic
54,Sim.19,chaotic,chaotic,chaotic,chaotic
55,Sim.19,chaotic,chaotic,chaotic,chaotic
56,Sim.19,chaotic,chaotic,chaotic,chaotic
57,Sim.19,chaotic,chaotic,chaotic,chaotic
58,Sim.19,not chaotic,chaotic,chaotic,chaotic
59,Sim.19,chaotic,chaotic,chaotic,chaotic
60,Sim.19,chaotic,chaotic,chaotic,chaotic
61,Sim.19,chaotic,chaotic,not chaotic,not chaotic
62,Sim.19,not chaotic,chaotic,chaotic,chaotic
63,Sim.19,chaotic,chaotic,chaotic,chaotic
64,Sim.19,chaotic,chaotic,chaotic,chaotic
65,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
66,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.19,chaotic,not chaotic,not chaotic,not chaotic
69,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.19,not chaotic,chaotic,not chaotic,not chaotic
72,Sim.19,not chaotic,chaotic,not chaotic,not chaotic
73,Sim.19,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.19,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.19,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.19,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.19,not chaotic,chaotic,chaotic,not chaotic
78,Sim.19,not chaotic,chaotic,chaotic,not chaotic
79,Sim.19,not chaotic,chaotic,chaotic,not chaotic
80,Sim.19,not chaotic,chaotic,not chaotic,not chaotic
81,Sim.19,chaotic,chaotic,not chaotic,not chaotic
82,Sim.19,chaotic,chaotic,not chaotic,not chaotic
83,Sim.19,chaotic,not chaotic,not chaotic,not chaotic
84,Sim.19,chaotic,chaotic,not chaotic,not chaotic
85,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
86,Sim.19,not chaotic,chaotic,chaotic,not chaotic
87,Sim.19,not chaotic,chaotic,chaotic,not chaotic
88,Sim.19,chaotic,not chaotic,chaotic,not chaotic
89,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.19,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.19,not chaotic,not chaotic,chaotic,not chaotic
92,Sim.19,not chaotic,not chaotic,chaotic,not chaotic
93,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
94,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
95,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
96,Sim.19,not chaotic,not chaotic,not chaotic,not chaotic
1,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.20,not chaotic,not chaotic,not chaotic,chaotic
4,Sim.20,chaotic,not chaotic,not chaotic,chaotic
5,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
7,Sim.20,chaotic,not chaotic,not chaotic,not chaotic
8,Sim.20,chaotic,not chaotic,not chaotic,chaotic
9,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.20,chaotic,not chaotic,not chaotic,not chaotic
11,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
12,Sim.20,not chaotic,not chaotic,not chaotic,chaotic
13,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
16,Sim.20,chaotic,not chaotic,not chaotic,chaotic
17,Sim.20,chaotic,chaotic,not chaotic,chaotic
18,Sim.20,chaotic,chaotic,not chaotic,chaotic
19,Sim.20,chaotic,chaotic,not chaotic,not chaotic
20,Sim.20,chaotic,chaotic,not chaotic,not chaotic
21,Sim.20,chaotic,chaotic,not chaotic,not chaotic
22,Sim.20,chaotic,chaotic,not chaotic,not chaotic
23,Sim.20,not chaotic,chaotic,not chaotic,not chaotic
24,Sim.20,not chaotic,chaotic,not chaotic,not chaotic
25,Sim.20,not chaotic,chaotic,not chaotic,chaotic
26,Sim.20,chaotic,chaotic,not chaotic,not chaotic
27,Sim.20,chaotic,chaotic,not chaotic,not chaotic
28,Sim.20,chaotic,chaotic,not chaotic,not chaotic
29,Sim.20,not chaotic,chaotic,not chaotic,not chaotic
30,Sim.20,not chaotic,chaotic,not chaotic,not chaotic
31,Sim.20,chaotic,chaotic,not chaotic,not chaotic
32,Sim.20,chaotic,chaotic,not chaotic,not chaotic
33,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.20,chaotic,not chaotic,not chaotic,not chaotic
37,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
40,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
41,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
42,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
43,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
44,Sim.20,chaotic,not chaotic,not chaotic,not chaotic
45,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
46,Sim.20,chaotic,not chaotic,not chaotic,not chaotic
47,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
49,Sim.20,chaotic,chaotic,chaotic,chaotic
50,Sim.20,chaotic,chaotic,chaotic,chaotic
51,Sim.20,chaotic,chaotic,chaotic,chaotic
52,Sim.20,chaotic,chaotic,not chaotic,not chaotic
53,Sim.20,chaotic,chaotic,chaotic,chaotic
54,Sim.20,chaotic,chaotic,chaotic,chaotic
55,Sim.20,chaotic,chaotic,chaotic,chaotic
56,Sim.20,chaotic,chaotic,chaotic,chaotic
57,Sim.20,not chaotic,chaotic,chaotic,chaotic
58,Sim.20,chaotic,chaotic,chaotic,chaotic
59,Sim.20,chaotic,chaotic,chaotic,chaotic
60,Sim.20,chaotic,chaotic,chaotic,chaotic
61,Sim.20,not chaotic,chaotic,chaotic,chaotic
62,Sim.20,chaotic,chaotic,chaotic,not chaotic
63,Sim.20,chaotic,not chaotic,chaotic,chaotic
64,Sim.20,chaotic,chaotic,chaotic,chaotic
65,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
66,Sim.20,chaotic,not chaotic,not chaotic,not chaotic
67,Sim.20,chaotic,not chaotic,not chaotic,not chaotic
68,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
69,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.20,chaotic,not chaotic,not chaotic,not chaotic
73,Sim.20,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.20,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.20,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.20,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.20,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.20,not chaotic,chaotic,chaotic,not chaotic
79,Sim.20,not chaotic,chaotic,not chaotic,not chaotic
80,Sim.20,not chaotic,chaotic,not chaotic,not chaotic
81,Sim.20,chaotic,chaotic,not chaotic,not chaotic
82,Sim.20,chaotic,chaotic,not chaotic,not chaotic
83,Sim.20,chaotic,not chaotic,not chaotic,not chaotic
84,Sim.20,chaotic,chaotic,not chaotic,not chaotic
85,Sim.20,not chaotic,chaotic,chaotic,not chaotic
86,Sim.20,chaotic,not chaotic,not chaotic,not chaotic
87,Sim.20,chaotic,not chaotic,chaotic,not chaotic
88,Sim.20,not chaotic,chaotic,chaotic,not chaotic
89,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.20,chaotic,chaotic,chaotic,not chaotic
91,Sim.20,chaotic,not chaotic,chaotic,not chaotic
92,Sim.20,not chaotic,not chaotic,chaotic,not chaotic
93,Sim.20,chaotic,not chaotic,chaotic,not chaotic
94,Sim.20,not chaotic,not chaotic,not chaotic,not chaotic
95,Sim.20,chaotic,not chaotic,not chaotic,not chaotic
96,Sim.20,not chaotic,not chaotic,chaotic,not chaotic
1,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
5,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
7,Sim.21,chaotic,not chaotic,not chaotic,chaotic
8,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
9,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
11,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
12,Sim.21,chaotic,not chaotic,not chaotic,chaotic
13,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
16,Sim.21,chaotic,not chaotic,not chaotic,chaotic
17,Sim.21,chaotic,chaotic,not chaotic,chaotic
18,Sim.21,not chaotic,chaotic,not chaotic,not chaotic
19,Sim.21,chaotic,chaotic,not chaotic,not chaotic
20,Sim.21,chaotic,chaotic,not chaotic,not chaotic
21,Sim.21,not chaotic,chaotic,not chaotic,chaotic
22,Sim.21,chaotic,chaotic,not chaotic,not chaotic
23,Sim.21,chaotic,chaotic,not chaotic,not chaotic
24,Sim.21,chaotic,chaotic,not chaotic,not chaotic
25,Sim.21,chaotic,chaotic,not chaotic,chaotic
26,Sim.21,not chaotic,chaotic,not chaotic,not chaotic
27,Sim.21,chaotic,chaotic,not chaotic,not chaotic
28,Sim.21,not chaotic,chaotic,not chaotic,not chaotic
29,Sim.21,chaotic,chaotic,not chaotic,not chaotic
30,Sim.21,not chaotic,chaotic,not chaotic,not chaotic
31,Sim.21,not chaotic,chaotic,not chaotic,not chaotic
32,Sim.21,chaotic,chaotic,not chaotic,not chaotic
33,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
37,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
38,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
40,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
41,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
42,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
43,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
44,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
45,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
46,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
47,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
49,Sim.21,chaotic,chaotic,chaotic,chaotic
50,Sim.21,chaotic,chaotic,not chaotic,chaotic
51,Sim.21,chaotic,chaotic,chaotic,chaotic
52,Sim.21,chaotic,chaotic,chaotic,chaotic
53,Sim.21,chaotic,chaotic,chaotic,chaotic
54,Sim.21,chaotic,chaotic,chaotic,chaotic
55,Sim.21,chaotic,chaotic,chaotic,chaotic
56,Sim.21,chaotic,chaotic,not chaotic,chaotic
57,Sim.21,chaotic,chaotic,chaotic,not chaotic
58,Sim.21,chaotic,chaotic,chaotic,chaotic
59,Sim.21,not chaotic,chaotic,chaotic,chaotic
60,Sim.21,not chaotic,chaotic,chaotic,chaotic
61,Sim.21,chaotic,chaotic,chaotic,chaotic
62,Sim.21,chaotic,chaotic,chaotic,chaotic
63,Sim.21,not chaotic,chaotic,chaotic,chaotic
64,Sim.21,chaotic,chaotic,not chaotic,chaotic
65,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
66,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.21,chaotic,not chaotic,not chaotic,not chaotic
68,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
69,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.21,not chaotic,chaotic,chaotic,not chaotic
74,Sim.21,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.21,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.21,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.21,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
79,Sim.21,not chaotic,chaotic,not chaotic,not chaotic
80,Sim.21,not chaotic,chaotic,chaotic,not chaotic
81,Sim.21,chaotic,chaotic,not chaotic,not chaotic
82,Sim.21,chaotic,chaotic,not chaotic,not chaotic
83,Sim.21,chaotic,chaotic,not chaotic,not chaotic
84,Sim.21,chaotic,chaotic,not chaotic,not chaotic
85,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
86,Sim.21,not chaotic,chaotic,chaotic,not chaotic
87,Sim.21,not chaotic,not chaotic,chaotic,not chaotic
88,Sim.21,not chaotic,chaotic,chaotic,not chaotic
89,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.21,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.21,not chaotic,not chaotic,chaotic,not chaotic
92,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
93,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
94,Sim.21,not chaotic,not chaotic,chaotic,not chaotic
95,Sim.21,not chaotic,not chaotic,not chaotic,not chaotic
96,Sim.21,not chaotic,not chaotic,chaotic,not chaotic
1,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
4,Sim.22,chaotic,not chaotic,not chaotic,chaotic
5,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
7,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
8,Sim.22,chaotic,not chaotic,not chaotic,chaotic
9,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.22,chaotic,not chaotic,not chaotic,not chaotic
12,Sim.22,chaotic,not chaotic,not chaotic,not chaotic
13,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.22,chaotic,not chaotic,not chaotic,not chaotic
16,Sim.22,chaotic,not chaotic,not chaotic,chaotic
17,Sim.22,chaotic,chaotic,not chaotic,chaotic
18,Sim.22,chaotic,chaotic,not chaotic,not chaotic
19,Sim.22,chaotic,chaotic,not chaotic,not chaotic
20,Sim.22,chaotic,chaotic,not chaotic,chaotic
21,Sim.22,chaotic,chaotic,not chaotic,not chaotic
22,Sim.22,chaotic,chaotic,not chaotic,not chaotic
23,Sim.22,chaotic,chaotic,not chaotic,not chaotic
24,Sim.22,chaotic,chaotic,not chaotic,chaotic
25,Sim.22,chaotic,chaotic,not chaotic,not chaotic
26,Sim.22,not chaotic,chaotic,not chaotic,not chaotic
27,Sim.22,chaotic,chaotic,not chaotic,not chaotic
28,Sim.22,not chaotic,chaotic,not chaotic,not chaotic
29,Sim.22,chaotic,chaotic,not chaotic,not chaotic
30,Sim.22,not chaotic,chaotic,not chaotic,not chaotic
31,Sim.22,chaotic,chaotic,not chaotic,not chaotic
32,Sim.22,chaotic,chaotic,not chaotic,not chaotic
33,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
37,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.22,chaotic,not chaotic,not chaotic,not chaotic
40,Sim.22,chaotic,not chaotic,not chaotic,not chaotic
41,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
42,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
43,Sim.22,chaotic,not chaotic,not chaotic,not chaotic
44,Sim.22,chaotic,not chaotic,not chaotic,not chaotic
45,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
46,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
47,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
49,Sim.22,chaotic,chaotic,chaotic,chaotic
50,Sim.22,chaotic,chaotic,not chaotic,chaotic
51,Sim.22,chaotic,chaotic,chaotic,chaotic
52,Sim.22,chaotic,chaotic,chaotic,chaotic
53,Sim.22,chaotic,chaotic,chaotic,chaotic
54,Sim.22,chaotic,chaotic,chaotic,chaotic
55,Sim.22,chaotic,chaotic,chaotic,chaotic
56,Sim.22,chaotic,chaotic,chaotic,chaotic
57,Sim.22,chaotic,chaotic,chaotic,chaotic
58,Sim.22,chaotic,chaotic,chaotic,chaotic
59,Sim.22,chaotic,chaotic,chaotic,chaotic
60,Sim.22,chaotic,chaotic,chaotic,not chaotic
61,Sim.22,chaotic,chaotic,chaotic,chaotic
62,Sim.22,chaotic,chaotic,chaotic,not chaotic
63,Sim.22,not chaotic,chaotic,chaotic,chaotic
64,Sim.22,not chaotic,chaotic,chaotic,chaotic
65,Sim.22,chaotic,not chaotic,not chaotic,not chaotic
66,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.22,chaotic,not chaotic,not chaotic,not chaotic
68,Sim.22,chaotic,not chaotic,not chaotic,not chaotic
69,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.22,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.22,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.22,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.22,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.22,not chaotic,chaotic,chaotic,not chaotic
78,Sim.22,not chaotic,chaotic,not chaotic,not chaotic
79,Sim.22,chaotic,chaotic,not chaotic,not chaotic
80,Sim.22,not chaotic,chaotic,not chaotic,not chaotic
81,Sim.22,chaotic,chaotic,not chaotic,not chaotic
82,Sim.22,chaotic,chaotic,not chaotic,not chaotic
83,Sim.22,chaotic,chaotic,not chaotic,not chaotic
84,Sim.22,chaotic,chaotic,not chaotic,not chaotic
85,Sim.22,chaotic,not chaotic,not chaotic,not chaotic
86,Sim.22,not chaotic,chaotic,chaotic,not chaotic
87,Sim.22,not chaotic,chaotic,chaotic,not chaotic
88,Sim.22,chaotic,not chaotic,chaotic,not chaotic
89,Sim.22,not chaotic,chaotic,chaotic,not chaotic
90,Sim.22,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.22,chaotic,not chaotic,chaotic,not chaotic
92,Sim.22,not chaotic,not chaotic,chaotic,not chaotic
93,Sim.22,not chaotic,not chaotic,not chaotic,not chaotic
